version,ns1:timeZone,ns1:type,ns1:locationId,ns1:parameterId,ns1:ensembleId,ns1:ensembleMemberIndex,unit,multiplier,date,time,date2,time3,date4,time5,ns1:missVal,ns1:stationName,ns1:units,ns1:creationDate,ns1:creationTime,date6,time7,value,flag
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/22/2018,12:00:00,10981.96,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/22/2018,18:00:00,10880.555,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/23/2018,0:00:00,10894.812,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/23/2018,6:00:00,10908.703,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/23/2018,12:00:00,10730.329,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/23/2018,18:00:00,10682.443,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/24/2018,0:00:00,10781.038,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/24/2018,6:00:00,10977.783,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/24/2018,12:00:00,10769.147,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/24/2018,18:00:00,10743.522,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/25/2018,0:00:00,11062.609,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/25/2018,6:00:00,11339.543,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/25/2018,12:00:00,11459.147,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/25/2018,18:00:00,11626.739,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/26/2018,0:00:00,11731.183,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/26/2018,6:00:00,11756.637,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/26/2018,12:00:00,11795.502,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/26/2018,18:00:00,11839.38,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/27/2018,0:00:00,11972.734,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/27/2018,6:00:00,12364.692,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/27/2018,12:00:00,12931.535,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/27/2018,18:00:00,12688.022,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/28/2018,0:00:00,12104.939,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/28/2018,6:00:00,11596.492,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1955,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,5/28/2018,12:00:00,11289.127,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,2/27/2018,18:00:00,38497.035,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,2/28/2018,0:00:00,37247.605,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,2/28/2018,6:00:00,35964.227,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,2/28/2018,12:00:00,34549.457,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,2/28/2018,18:00:00,32976.066,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/1/2018,0:00:00,30995.055,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/1/2018,6:00:00,28695.873,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/1/2018,12:00:00,26645.27,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/1/2018,18:00:00,25045.889,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/2/2018,0:00:00,24168.846,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/2/2018,6:00:00,22923.486,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/2/2018,12:00:00,22251.121,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/2/2018,18:00:00,22238.684,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/3/2018,0:00:00,21942.305,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/3/2018,6:00:00,22837.633,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/3/2018,12:00:00,24049.75,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/3/2018,18:00:00,25266.27,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/4/2018,0:00:00,26584.375,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/4/2018,6:00:00,26991.928,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/4/2018,12:00:00,26476.44,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/4/2018,18:00:00,25598.014,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/5/2018,0:00:00,23962.344,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/5/2018,6:00:00,22030.814,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/5/2018,12:00:00,20412.502,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/5/2018,18:00:00,19107.62,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/6/2018,0:00:00,18062.89,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/6/2018,6:00:00,17199.105,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/6/2018,12:00:00,16476.223,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/6/2018,18:00:00,15843.27,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/7/2018,0:00:00,15293.519,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/7/2018,6:00:00,14818.486,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/7/2018,12:00:00,14433.863,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/7/2018,18:00:00,14117.837,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/8/2018,0:00:00,13897.1455,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/8/2018,6:00:00,14076.257,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/8/2018,12:00:00,14204.329,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/8/2018,18:00:00,14745.685,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/9/2018,0:00:00,16259.497,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/9/2018,6:00:00,18302.758,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/9/2018,12:00:00,21233.111,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/9/2018,18:00:00,26305.762,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/10/2018,0:00:00,34319.812,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/10/2018,6:00:00,35869.11,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/10/2018,12:00:00,40195.246,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/10/2018,18:00:00,45970.465,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/11/2018,0:00:00,46959.48,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/11/2018,6:00:00,45105.363,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/11/2018,12:00:00,42790.47,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/11/2018,18:00:00,40346.473,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/12/2018,0:00:00,37166.27,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/12/2018,6:00:00,33486.863,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/12/2018,12:00:00,30266.762,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/12/2018,18:00:00,28115.07,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/13/2018,0:00:00,26663.434,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/13/2018,6:00:00,25269.85,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/13/2018,12:00:00,23968.564,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/13/2018,18:00:00,22936.154,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/14/2018,0:00:00,22362.396,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/14/2018,6:00:00,22880.602,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/14/2018,12:00:00,23197.965,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/14/2018,18:00:00,23204.588,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/15/2018,0:00:00,24426.1,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/15/2018,6:00:00,26585.826,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/15/2018,12:00:00,28739.676,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/15/2018,18:00:00,33493.082,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/16/2018,0:00:00,39819.46,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/16/2018,6:00:00,41607.38,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/16/2018,12:00:00,48613.28,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/16/2018,18:00:00,55074.125,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/17/2018,0:00:00,59516.7,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/17/2018,6:00:00,60722.71,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/17/2018,12:00:00,61892.496,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/17/2018,18:00:00,63854.746,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/18/2018,0:00:00,61249.004,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/18/2018,6:00:00,56879.082,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/18/2018,12:00:00,55252.984,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/18/2018,18:00:00,57085.78,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/19/2018,0:00:00,61419.723,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/19/2018,6:00:00,64743.234,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/19/2018,12:00:00,65574.64,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/19/2018,18:00:00,66578.48,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/20/2018,0:00:00,66697.875,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/20/2018,6:00:00,61176.832,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/20/2018,12:00:00,53278.37,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/20/2018,18:00:00,47313.203,0
1.5,0,instantaneous,BRKM2TOT,SQIN,MEFP,1956,second,21600,2/27/2018,18:00:00,5/28/2018,12:00:00,2/27/2018,12:00:00,-999,Little Falls,CFS,2/27/2018,17:30:04,3/21/2018,0:00:00,42827.55,0
